date,entries,entries_scaled
2016-02-16,4797486.0,0.1255612062343972
2016-02-17,5156762.0,0.43639300633606304
2016-02-18,5161323.0,0.44033900840762835
2016-02-19,5211836.0,0.4840409164630939
2016-02-20,3310245.0,-1.1611426014649804
2016-02-21,2563826.0,-1.8069156600608378
2016-02-22,5175033.0,0.4522003739856069
2016-02-23,5272998.0,0.5369559304295656
2016-02-24,5266655.0,0.531468210381344
2016-02-25,5469859.0,0.7072725087699335
2016-02-26,5457560.0,0.6966318862138753
2016-02-27,3351239.0,-1.125676166709061
2016-02-28,2711047.0,-1.6795457036964625
2016-02-29,5187802.0,0.4632476224951043
2016-03-01,5433402.0,0.675731312207106
2016-03-02,5391177.0,0.6391998635178174
2016-03-03,5431108.0,0.6737466314896821
2016-03-04,5393983.0,0.6416275069760091
2016-03-05,3442700.0,-1.0465476213314169
2016-03-06,2722458.0,-1.6696733446439231
2016-03-07,5321225.0,0.5786800790604317
2016-03-08,5452987.0,0.6926755022030733
2016-03-09,5590581.0,0.8117165478147718
2016-03-10,5564215.0,0.7889056969884418
2016-03-11,5541755.0,0.7694741673836717
2016-03-12,3560994.0,-0.944204194658813
2016-03-13,2578993.0,-1.7937937540271982
2016-03-14,5164393.0,0.4429950545290284
2016-03-15,5458021.0,0.6970307257128868
2016-03-16,5655751.0,0.8680991294863156
2016-03-17,5665837.0,0.8768251494147978
2016-03-18,5658646.0,0.8706037723271798
2016-03-19,3596413.0,-0.9135610358399636
2016-03-20,2830702.0,-1.5760247920820913
2016-03-21,5189828.0,0.4650004399029077
2016-03-22,5482614.0,0.7183076450169881
2016-03-23,5548009.0,0.7748848880492207
2016-03-24,5639927.0,0.8544088122794641
2016-03-25,4859146.0,0.17890707067919373
2016-03-26,3550642.0,-0.9531603475737097
2016-03-27,2772334.0,-1.626522544529608
2016-03-28,5148674.0,0.42939557929049843
2016-03-29,5529519.0,0.7588880500086063
2016-03-30,5623178.0,0.8399182205897804
2016-03-31,5684625.0,0.8930798056131247
2016-04-01,5590750.0,0.8118627601256893
2016-04-02,3506464.0,-0.9913814568737782
2016-04-03,2750805.0,-1.6451486086819276
2016-04-04,5219113.0,0.49033669744857533
2016-04-05,5521623.0,0.7520567339908295
2016-04-06,5685940.0,0.8942174931211512
2016-04-07,5604591.0,0.8238374618736689
2016-04-08,5684963.0,0.8933722302349597
2016-04-09,3399786.0,-1.083675166365215
2016-04-10,2857251.0,-1.553055616682401
2016-04-11,5300986.0,0.561170073376062
2016-04-12,5513436.0,0.7449736559465618
2016-04-13,5695298.0,0.9023136754026044
2016-04-14,5688714.0,0.8966174514080448
2016-04-15,5694034.0,0.9012201111363342
2016-04-16,3699073.0,-0.8247435456696294
2016-04-17,2999019.0,-1.430403386539522
2016-04-18,5377760.0,0.6275919902895359
2016-04-19,5595755.0,0.8161928939490141
2016-04-20,5659162.0,0.8710501957143597
2016-04-21,5662007.0,0.8735115804750708
2016-04-22,5561275.0,0.7863621218754399
2016-04-23,3483022.0,-1.011662575172755
2016-04-24,2919770.0,-1.4989665784205743
2016-04-25,4925717.0,0.23650174375662722
2016-04-26,5076232.0,0.3667215424414885
2016-04-27,5216390.0,0.4879808624034378
2016-04-28,5234626.0,0.5037579493968746
2016-04-29,5176801.0,0.4537299796998204
2016-04-30,3516592.0,-0.9826191001579673
2016-05-01,2682308.0,-1.7044095830068584
2016-05-02,5216839.0,0.4883693199632126
2016-05-03,5486352.0,0.7215416190892334
2016-05-04,5646990.0,0.8605194486818903
2016-05-05,5663594.0,0.87488459193913
2016-05-06,5613344.0,0.8314102213852698
2016-05-07,3529970.0,-0.9710449682322052
2016-05-08,2789830.0,-1.611385677122437
2016-05-09,5316534.0,0.5746216059804683
2016-05-10,5621948.0,0.8388540718180143
2016-05-11,5679292.0,0.8884658987839956
2016-05-12,5706327.0,0.911855542722774
2016-05-13,5605488.0,0.8246135118316155
2016-05-14,3643017.0,-0.873241044490867
2016-05-15,2964506.0,-1.4602627089459974
2016-05-16,5361736.0,0.6137286407620721
2016-05-17,5640177.0,0.8546251026802296
2016-05-18,5736525.0,0.9379816928120371
2016-05-19,5656826.0,0.8690291782096071
2016-05-20,5649774.0,0.8629280585848146
2016-05-21,3635233.0,-0.8799754624091009
2016-05-22,2844274.0,-1.5642828188053353
2016-05-23,5349542.0,0.6031788601743354
2016-05-24,5519314.0,0.7500590758493596
2016-05-25,5699818.0,0.9062242058484441
2016-05-26,5736152.0,0.937658987534095
2016-05-27,5543036.0,0.770582439397194
2016-05-28,3351309.0,-1.1256156053968467
2016-05-29,2874053.0,-1.538519171427755
2016-05-30,2655196.0,-1.7278658443890724
2016-05-31,5261034.0,0.5266051370105331
2016-06-01,5604702.0,0.8239334948116088
2016-06-02,5665214.0,0.8762861537360903
2016-06-03,5640441.0,0.854853505343438
2016-06-04,3570852.0,-0.9356754315758288
2016-06-05,2676160.0,-1.7097285965424829
2016-06-06,5303198.0,0.5630838108420348
2016-06-07,5615105.0,0.8329337709682617
2016-06-08,5661343.0,0.8729371131706377
2016-06-09,5583692.0,0.8057564495312783
2016-06-10,5695160.0,0.9021942831013818
2016-06-11,3589698.0,-0.9193705960045243
2016-06-12,3050843.0,-1.3855672516224424
2016-06-13,5256985.0,0.5231020976797355
2016-06-14,5477018.0,0.7134662006862537
2016-06-15,5655204.0,0.8676258860894407
2016-06-16,5555564.0,0.7814211839603534
2016-06-17,5622174.0,0.8390495983403062
2016-06-18,3629877.0,-0.8846092679551003
2016-06-19,2865587.0,-1.545843629559277
2016-06-20,5195311.0,0.46974412097249607
2016-06-21,5460692.0,0.6993415723546652
2016-06-22,5576881.0,0.7998638338528238
2016-06-23,5503582.0,0.7364483535099899
2016-06-24,5582900.0,0.8050712415416533
2016-06-25,3647748.0,-0.8691479649467813
2016-06-26,3137964.0,-1.310193507602087
2016-06-27,5267367.0,0.5320842054427241
2016-06-28,5341568.0,0.5962800615515198
2016-06-29,5373292.0,0.6237264482470555
2016-06-30,5431031.0,0.6736800140462462
2016-07-01,5130098.0,0.4133243373520206
2016-07-02,3157156.0,-1.293589326116123
2016-07-03,2768032.0,-1.6302444697459804
2016-07-04,2667733.0,-1.7170193133714855
2016-07-05,4981393.0,0.28467048116870136
2016-07-06,5183673.0,0.45967537023606175
2016-07-07,5318602.0,0.5764107601756003
2016-07-08,5269086.0,0.5335714182383875
2016-07-09,3285257.0,-1.182761259602291
2016-07-10,2813724.0,-1.5907135057788762
2016-07-11,5085367.0,0.374624793685459
2016-07-12,5340805.0,0.5956199432483836
2016-07-13,5353156.0,0.6063055542078011
2016-07-14,5379171.0,0.6288127333114563
2016-07-15,5350054.0,0.6036218229151031
2016-07-16,3451708.0,-1.0387542456110352
2016-07-17,2834776.0,-1.572500123711217
2016-07-18,5031784.0,0.32826683950859337
2016-07-19,5296727.0,0.5574853501086213
2016-07-20,5440020.0,0.6814569516961696
2016-07-21,5505554.0,0.738154452191228
2016-07-22,5360323.0,0.6125061674169457
2016-07-23,3366089.0,-1.1128285169035919
2016-07-24,2845629.0,-1.5631105248331862
2016-07-25,4951248.0,0.2585901846444005
2016-07-26,5166867.0,0.4451354643350035
2016-07-27,5380160.0,0.6296683781368845
2016-07-28,5396592.0,0.6438847135983976
2016-07-29,5197800.0,0.47189750820251714
2016-07-30,3362382.0,-1.1160356709661423
2016-07-31,2580808.0,-1.7922234857176407
2016-08-01,4937362.0,0.24657655062428302
2016-08-02,5250423.0,0.5174249072404433
2016-08-03,5353699.0,0.6067753369582637
2016-08-04,5374685.0,0.6249316183601207
2016-08-05,5326428.0,0.5831815148811628
2016-08-06,3307317.0,-1.1636757946387457
2016-08-07,2819620.0,-1.5856125129672232
2016-08-08,4971751.0,0.27632859299197854
2016-08-09,5212328.0,0.4844665759718004
2016-08-10,5174403.0,0.45165532217567794
2016-08-11,5241354.0,0.5095787566622749
2016-08-12,5124860.0,0.4087926208751824
2016-08-13,3168148.0,-1.2840794697752667
2016-08-14,2611928.0,-1.7652996566303545
2016-08-15,4803934.0,0.13113976825094031
2016-08-16,5039654.0,0.3350756613246905
2016-08-17,5117047.0,0.4020331132704598
2016-08-18,5103458.0,0.3902764322464517
2016-08-19,5042445.0,0.3374903273588363
2016-08-20,3228281.0,-1.2320547070983456
2016-08-21,2654407.0,-1.7285484568938883
2016-08-22,4730104.0,0.06726488709688053
2016-08-23,5026123.0,0.32336915967366
2016-08-24,5072151.0,0.36319081793939295
2016-08-25,5127197.0,0.4108145035415381
2016-08-26,5079683.0,0.3697072151336551
2016-08-27,3325274.0,-1.1481400877325632
2016-08-28,2775083.0,-1.624144215282791
2016-08-29,4870958.0,0.18912635953456086
2016-08-30,5120708.0,0.40520046989926944
2016-08-31,5178662.0,0.45534004544311857
2016-09-01,5135135.0,0.4176821563466434
2016-09-02,5056982.0,0.350067181582547
2016-09-03,3266515.0,-1.198976118366877
2016-09-04,2779892.0,-1.6199836531336662
2016-09-05,2737815.0,-1.6563870579057016
2016-09-06,5078468.0,0.3686560437859349
2016-09-07,5369192.0,0.6201792856745016
2016-09-08,5685609.0,0.8939311246305377
2016-09-09,5648416.0,0.8617531691278566
2016-09-10,3497094.0,-0.9994880210944681
2016-09-11,2833138.0,-1.5739172584170324
2016-09-12,5123339.0,0.40747671007692526
2016-09-13,5607769.0,0.8265869454481997
2016-09-14,5693547.0,0.900798777435643
2016-09-15,5711536.0,0.9163621695131234
2016-09-16,5748583.0,0.9484138114217575
2016-09-17,3571392.0,-0.9352082443101754
2016-09-18,2759599.0,-1.6375403775446014
2016-09-19,5226038.0,0.49632794154977894
2016-09-20,5632165.0,0.8476934279164977
2016-09-21,5724185.0,0.9273055986302534
