pickup_datetime,Unnamed: 0,passenger_count,tripduration,tripdistance,scaled_count
2019-01-23,22,41483,733.6038618229153,1.0265804996887409,-0.08007904603279976
2019-01-24,23,20081,748.8448284447986,0.9733343094950466,-1.126742262143477
2019-01-25,24,38813,712.8023857985727,0.9946693964572452,-0.21065519718762216
2019-01-26,25,26298,897.7671305802722,0.9218080718845716,-0.8227003401473982
2019-01-27,26,30021,837.4053495886212,0.9881394627497974,-0.6406273024135392
2019-01-28,27,35584,694.7606789568346,0.986501290795293,-0.36856920171156277
2019-01-29,28,30928,687.7784208484221,0.9729343304786292,-0.5962705349613204
2019-01-30,29,25142,713.2923395115743,0.9000758371686395,-0.8792344340556284
2019-01-31,30,18631,648.4940153507595,0.8260046151138701,-1.1976544041563957
2019-02-01,0,24982,853.4855896245298,0.8752673537049199,-0.8870592221398125
2019-02-02,1,22002,758.8377420234523,0.8885669411152065,-1.0327959002077416
2019-02-03,2,31934,911.24278198785,1.01253321205654,-0.5470721798820128
2019-02-04,3,46376,885.3874633431085,1.0915168449457944,0.15921275456665562
2019-02-05,4,54161,930.8883144698216,1.122042571908901,0.5399375997877388
2019-02-06,5,39215,750.3117174550555,1.025617152177034,-0.19099541712610957
2019-02-07,6,43177,719.9686870324479,1.0353627881278915,0.0027658978084995215
2019-02-08,7,36454,808.4475777692435,0.9868606368709472,-0.3260219165038117
2019-02-09,8,23765,831.9424784346727,0.8943882596022129,-0.946576516505138
2019-02-10,9,24131,903.7603083171024,0.9287103960544694,-0.9286773137625668
2019-02-11,10,38636,781.0661559167614,1.0139714513966696,-0.21931136900575082
2019-02-12,11,15854,710.4016651949034,0.9699623822406114,-1.3334633823425162
2019-02-13,12,34941,767.2178243324462,0.9763632820827438,-0.4000150688248777
2019-02-14,13,41650,765.8360864345739,1.0160936244912828,-0.0719119234699326
2019-02-15,14,46863,878.7484796107804,1.0669118801455757,0.18302945329789103
2019-02-16,15,31034,1028.452149255655,1.0195706325956098,-0.5910866128555484
2019-02-17,16,24037,971.0059075591797,0.9819558088020814,-0.933274376762025
2019-02-18,17,25827,772.3401866263988,0.9420917980736494,-0.8457345600702152
2019-02-19,18,34676,744.6809897335334,0.9815909995321902,-0.4129748740893076
2019-02-20,19,20426,739.4505532164889,0.9832109722810229,-1.109870062836955
2019-02-21,20,39499,787.1961821818272,1.0474769935000576,-0.17710641827668278
2019-02-22,21,41794,784.9320237354643,1.023958845029917,-0.0648696141941669
2019-02-23,22,31608,849.2261769172362,0.9880018206884184,-0.5630151856035379
2019-02-24,23,24272,812.3138183915622,0.9557518969235108,-0.9217817192633795
2019-02-25,24,34216,701.7367605798457,0.974570629629794,-0.43547113983133695
2019-02-26,25,37516,700.2706311973558,0.9992092505421064,-0.27408488559503963
2019-02-27,26,36475,679.9150102810144,0.9640698032976164,-0.3249949130677625
2019-02-28,27,38223,689.3215864793449,0.9822415264008941,-0.23950910324805105
2019-03-01,0,30233,830.3958257533159,0.9654090857733632,-0.6302594582019951
2019-03-02,1,18001,847.5403033164824,0.9592259272957182,-1.2284645072378706
2019-03-03,2,23239,874.2290546064805,0.9851175025094312,-0.9723005073318932
2019-03-04,3,28421,808.5018120403928,0.966097177661516,-0.7188751832553802
2019-03-05,4,37097,685.9740410275764,0.9800116227164052,-0.29457604939049675
2019-03-06,5,33279,708.0494305718321,0.9418658173712102,-0.4812950550493401
2019-03-07,6,35907,677.3163171526444,0.9574760619890088,-0.3527729107666161
2019-03-08,7,40406,714.7389744097411,0.9896648867630484,-0.13274965082446408
2019-03-09,8,38928,1072.2828555281546,1.0731717618810113,-0.20503113075211482
2019-03-10,9,18897,775.8887654124992,0.942871792748487,-1.1846456939664396
2019-03-11,10,52413,906.4313624482477,1.0954382617615444,0.45445178996802743
2019-03-12,11,47207,766.8840638040969,1.0468871433738192,0.19985274767888686
2019-03-13,12,50120,731.4354150039903,1.0459513494124035,0.34231279573656387
2019-03-14,13,57466,785.9131486444159,1.0884098046515864,0.7015683786516669
2019-03-15,14,57506,986.783413904636,1.1179738000246708,0.703524575672713
2019-03-16,15,42138,1011.8384593478571,1.0646298141186896,-0.04804631981317106
2019-03-17,16,36824,934.306512057354,1.033845530798862,-0.3079270940591359
2019-03-18,17,46532,841.2143686065505,1.0543140584417805,0.16684192294873512
