pickup_datetime,passenger_count,trip_distance
2017-08-23,397323,12473.715203233573
2017-08-24,406330,13368.042218164659
2017-08-25,437612,13084.376485129327
2017-08-26,483205,14872.973577857365
2017-08-27,433543,12152.737221596542
2017-08-28,348508,11401.364691861083
2017-08-29,410311,12877.35419551187
2017-08-30,379346,11725.113473147145
2017-08-31,407774,13119.951501919208
2017-09-01,437303,13311.728258486015
2017-09-02,489501,12327.994708785434
2017-09-03,422063,11932.504253628756
2017-09-04,371678,12118.504175337852
2017-09-05,382294,12844.218779342635
2017-09-06,446952,12851.037170414453
2017-09-07,436554,13520.00261549746
2017-09-08,493190,13921.57068966022
2017-09-09,547480,13143.671189177738
2017-09-10,481666,13270.865810908757
2017-09-11,389766,12314.603369263368
2017-09-12,407706,12896.471464390132
2017-09-13,433090,13144.83656979203
2017-09-14,459925,13574.54802924762
2017-09-15,489838,13726.537405730793
2017-09-16,539687,13350.915817039277
2017-09-17,473390,13582.8084274022
2017-09-18,366754,14137.994897679539
2017-09-19,395628,14111.436870748672
2017-09-20,383110,13472.031655791663
2017-09-21,385490,12166.694840343103
2017-09-22,454277,12630.860410955254
2017-09-23,542824,12553.30780923057
2017-09-24,471872,13292.210109133212
2017-09-25,383807,12693.404956392904
2017-09-26,389340,13276.856395450013
2017-09-27,422732,13937.305639103115
2017-09-28,443093,13201.912754772438
2017-09-29,478102,14357.370864248027
2017-09-30,533531,12147.386490552999
2017-10-01,459728,24642.415745657512
2017-10-02,366912,14031.390128952156
2017-10-03,383400,12522.85150852436
2017-10-04,407125,29562.85482142244
2017-10-05,443764,23950.89796277767
2017-10-06,492311,14487.930217408764
2017-10-07,559179,21961.811715652784
2017-10-08,497114,13079.247832978315
2017-10-09,395662,17879.224877796718
2017-10-10,403135,20604.8358312448
2017-10-11,416766,29936.421007111858
2017-10-12,447829,13454.57208386065
2017-10-13,496060,19580.31402808086
2017-10-14,567897,12199.45280186986
2017-10-15,487358,14146.338255652678
2017-10-16,407677,12737.112815906814
2017-10-17,413000,13611.555005590646
2017-10-18,426065,16795.97092021604
2017-10-19,451679,13929.994705743646
2017-10-20,502401,22612.041070813993
2017-10-21,555733,12548.450125272331
2017-10-22,481900,13649.946155327912
2017-10-23,396028,12621.997751195062
2017-10-24,441704,13320.69381167818
2017-10-25,435681,13586.593760946364
2017-10-26,488305,13426.753605724241
2017-10-27,538985,13321.714540464716
2017-10-28,622520,12677.425888387994
2017-10-29,628230,12282.977878018011
2017-10-30,423192,12618.737137101985
2017-10-31,427373,13278.204041806648
2017-11-01,444543,14834.387383021374
2017-11-02,463016,19553.64281374323
2017-11-03,531954,14217.44858964931
2017-11-04,590897,13162.992047204214
2017-11-05,486741,13007.00654746769
2017-11-06,421976,13962.04869352339
2017-11-07,509752,14222.743328393077
2017-11-08,459921,13281.097911776777
2017-11-09,486767,14816.363108490015
2017-11-10,598888,13569.283551214377
2017-11-11,617875,13180.64905033079
2017-11-12,524826,12810.376297978082
2017-11-13,451235,13294.981487381177
2017-11-14,453104,14340.323228366435
2017-11-15,474768,13634.356422423232
2017-11-16,518502,14210.885079131629
2017-11-17,570109,13802.260198773467
2017-11-18,648335,13735.095812970483
2017-11-19,541630,11564.506174385753
2017-11-20,443286,13576.546817664535
2017-11-21,447264,16071.398730776044
2017-11-22,498042,13997.44721429489
2017-11-23,437955,12349.380235183688
2017-11-24,398511,10445.85185373846
2017-11-25,454843,11740.29805235972
2017-11-26,445826,13012.702684283555
2017-11-27,419442,13011.257335089655
2017-11-28,430147,13266.231357892962
2017-11-29,447815,713589.4017263837
2017-11-30,495497,18141.336982991743
2017-12-01,553514,12969.520410701136
2017-12-02,620000,11570.334415048215
2017-12-03,530234,11465.331945090104
2017-12-04,442061,12569.77372120221
2017-12-05,504359,12611.888919209845
2017-12-06,497742,13263.154146498488
2017-12-07,533673,14118.270561693102
2017-12-08,597027,12637.190104364798
2017-12-09,702560,11772.097708056646
2017-12-10,547709,11379.745347513443
2017-12-11,469668,12048.388794742517
2017-12-12,489116,12892.943108129512
2017-12-13,557792,13041.77735529011
2017-12-14,581265,13916.737766248032
2017-12-15,643964,14011.623135203943
2017-12-16,669123,12907.13862695773
2017-12-17,565377,11490.296217794054
2017-12-18,460288,13541.91173299113
2017-12-19,471621,12454.574446396362
2017-12-20,504614,13131.030592666131
2017-12-21,519820,12953.2736007881
2017-12-22,523450,13827.267875593212
2017-12-23,503470,11702.160660110132
2017-12-24,441178,9823.813012043567
2017-12-25,353299,10575.067547262037
2017-12-26,373882,11107.857168189332
2017-12-27,430857,12582.084525521052
2017-12-28,497357,13030.372552402543
2017-12-29,542930,11232.73319478732
2017-12-30,533528,10569.005078948254
2017-12-31,628439,10395.382375288873
2018-01-01,590182,11541.239817982523
2018-01-02,435430,11948.293272203828
2018-01-03,463652,13385.679285812845
2018-01-04,298340,24612.80236849733
2018-01-05,577416,13466.52376084089
2018-01-06,664904,14994.403242848679
2018-01-07,563468,12085.914762272072
2018-01-08,474337,14990.882230016938
2018-01-09,465502,16169.960590003258
2018-01-10,471505,14760.244779590443
2018-01-11,491489,15988.403587097326
2018-01-12,586737,14752.449918064232
2018-01-13,642406,15177.04199147135
2018-01-14,608677,12566.381273305691
2018-01-15,466778,13237.002862411526
2018-01-16,477690,15271.784041906743
2018-01-17,508026,13752.84711232734
2018-01-18,532830,14307.874108596241
2018-01-19,579668,12757.356271674547
2018-01-20,603989,14782.428319374043
2018-01-21,517911,13077.348581962
2018-01-22,442440,13149.755334650843
2018-01-23,472463,12578.901207951034
2018-01-24,496019,14258.624464703553
2018-01-25,546838,13255.535002290859
2018-01-26,609590,12401.437984778953
2018-01-27,636961,13376.365286807475
2018-01-28,548016,10774.229996930222
2018-01-29,453232,12464.512157975632
2018-01-30,491662,13746.612253796
2018-01-31,519435,14384.875541410873
2018-02-01,523183,14946.548611022761
2018-02-02,646046,11880.03867978333
2018-02-03,687652,14897.952505116238
2018-02-04,637216,12087.372054517178
2018-02-05,495493,13428.42325387049
2018-02-06,494406,11449.619285432735
2018-02-07,586702,11492.56005525051
2018-02-08,563900,14069.597285195865
2018-02-09,625273,12300.14792181025
2018-02-10,708852,12202.090536112377
2018-02-11,598092,10430.903483110786
2018-02-12,484585,13194.065592896937
2018-02-13,519130,14167.965390630594
2018-02-14,562353,11645.57073483898
2018-02-15,552524,13757.163404516705
2018-02-16,607606,13959.517195559583
2018-02-17,689687,11877.949064015454
2018-02-18,571977,12111.533810410841
2018-02-19,475122,11268.63775178063
2018-02-20,458235,12901.891962604204
2018-02-21,491197,12929.340050098319
2018-02-22,576537,15859.34993760123
2018-02-23,625086,13578.815265242822
2018-02-24,681429,13489.34119470627
2018-02-25,597782,11773.47953954288
2018-02-26,481915,13172.940469227306
2018-02-27,499572,14397.495296557292
2018-02-28,522952,14287.769857606701
2018-03-01,589072,13630.702609528511
2018-03-02,732541,12005.319998174804
2018-03-03,672099,11275.35925485857
2018-03-04,605810,11019.634042031454
2018-03-05,513642,11433.469264400117
2018-03-06,533097,13093.481167791437
2018-03-07,531126,11231.789470688474
2018-03-08,595484,11995.09038223172
2018-03-09,643669,12758.403201331683
2018-03-10,699863,13166.298558544526
2018-03-11,581150,15498.41583954162
2018-03-12,518748,12331.693274172263
2018-03-13,552432,11330.08488718374
2018-03-14,576158,13708.045321550724
2018-03-15,610354,12521.503086175064
2018-03-16,653914,12658.237965205053
2018-03-17,710506,11647.337763269968
2018-03-18,596279,10853.056151146757
2018-03-19,504163,12416.936545627683
2018-03-20,559026,12082.672850860237
2018-03-21,429737,10327.24634434494
2018-03-22,597872,11602.17401103329
2018-03-23,626425,14192.766654160037
2018-03-24,673746,12743.852809170872
2018-03-25,601759,10837.201566718748
2018-03-26,509715,12897.13722087373
2018-03-27,532023,12737.141102720501
2018-03-28,552167,12369.299706636582
2018-03-29,592412,13239.44596317633
2018-03-30,616545,13412.002440032134
2018-03-31,642208,10957.160404925373
2018-04-01,566807,15762.385133625894
2018-04-02,502550,12128.614709858142
2018-04-03,547033,11738.417868800134
2018-04-04,543436,12971.870483170234
2018-04-05,586473,11864.008555726343
2018-04-06,634235,11308.635281273693
2018-04-07,693626,12743.30301148603
2018-04-08,605944,11959.196770742497
2018-04-09,521862,12653.894668211526
2018-04-10,534021,11495.749192625557
2018-04-11,552553,14147.49116765692
2018-04-12,579606,12395.505436053203
2018-04-13,638207,12784.564426813009
2018-04-14,734447,24957.938219469397
2018-04-15,658971,10719.354893645173
2018-04-16,575907,13470.714666632011
2018-04-17,548850,12165.598017881308
2018-04-18,554574,12964.416147888156
2018-04-19,625870,14102.04755393648
2018-04-20,664440,12585.22701043828
2018-04-21,708601,13865.359063925483
2018-04-22,606585,13000.186860015587
2018-04-23,507596,12551.841321266049
2018-04-24,530685,13331.787393676736
2018-04-25,596694,13250.85666879815
2018-04-26,589120,14034.955427265037
2018-04-27,664626,13193.000350051214
2018-04-28,717529,12739.115780727034
2018-04-29,627115,11887.122026252566
2018-04-30,547130,11704.948945823366
2018-05-01,525161,15860.791296911742
2018-05-02,564764,13467.265723166409
2018-05-03,623254,13915.734451845841
2018-05-04,641860,18215.43488790895
2018-05-05,721553,13524.927294119576
2018-05-06,592698,11702.413937266874
2018-05-07,510911,18000.35267220696
2018-05-08,530153,13258.345471478631
2018-05-09,554665,14020.987242353023
2018-05-10,615470,13877.68479310278
2018-05-11,634363,18478.20586161323
2018-05-12,724681,14085.217844927458
2018-05-13,632486,12642.68302696383
2018-05-14,516756,13640.43278921743
2018-05-15,583305,13786.813774164475
2018-05-16,628523,14021.20260953113
2018-05-17,620799,13915.698440530945
2018-05-18,638991,13854.477733769201
2018-05-19,747179,14083.188751284253
2018-05-20,590530,12188.840063502896
2018-05-21,498786,13028.13001572247
2018-05-22,560429,14023.455350522978
2018-05-23,556532,15869.145630748484
2018-05-24,589801,15119.768437010123
2018-05-25,610564,12992.63507213031
2018-05-26,629912,13189.249890471305
2018-05-27,563821,13949.39313468986
2018-05-28,463847,12387.13006313725
2018-05-29,513177,12744.29622213584
2018-05-30,546153,19126.580406205714
2018-05-31,621101,14571.936104454022
2018-06-01,663297,13473.341414932738
2018-06-02,724908,13248.071054288097
2018-06-03,629629,11665.003973063664
2018-06-04,510810,12618.88443460883
2018-06-05,489160,12379.21312797891
2018-06-06,534219,12638.609235795242
2018-06-07,571409,12442.788886877872
2018-06-08,606872,13899.63398801194
2018-06-09,669592,15038.819163268772
2018-06-10,588786,16167.190269819788
2018-06-11,518992,11920.999389239767
2018-06-12,530181,12700.148950970643
2018-06-13,585615,11932.801387838133
2018-06-14,617107,13005.537783503416
2018-06-15,615283,12817.435224712528
2018-06-16,675320,11936.909590358151
2018-06-17,597343,13123.951629525358
2018-06-18,555503,12400.977938392056
2018-06-19,572056,12964.599444025805
2018-06-20,589533,13279.843245779679
2018-06-21,626938,13103.366710329703
2018-06-22,659877,13703.650227730448
2018-06-23,689688,12961.739253167756
2018-06-24,610384,11736.289720319735
2018-06-25,536379,12206.352108413605
2018-06-26,541656,11781.821595688278
2018-06-27,565374,11668.271518466558
2018-06-28,633343,12929.248710514094
2018-06-29,642063,12832.045910987568
2018-06-30,720379,11747.308923227796
2018-07-01,635796,11127.301033738557
2018-07-02,546322,11632.102278094326
2018-07-03,580307,13574.885700701287
2018-07-04,527498,11594.227377093099
2018-07-05,537936,12047.7949363568
2018-07-06,570636,11577.901698977039
2018-07-07,617726,11418.514654402325
2018-07-08,568901,17695.53914800535
2018-07-09,529528,12648.084235028906
2018-07-10,559558,12598.132622916744
2018-07-11,579513,13213.92008105897
2018-07-12,599411,12595.058943014894
2018-07-13,657967,16875.53677638768
2018-07-14,723542,12800.253146282053
2018-07-15,638866,12045.301656502917
2018-07-16,567332,14586.847893519009
2018-07-17,625762,18584.648014850307
2018-07-18,588084,14024.800572534727
2018-07-19,602190,14233.716088445159
2018-07-20,664912,14196.428201024697
2018-07-21,772099,13699.053187475134
2018-07-22,645982,12010.216951310897
2018-07-23,560275,12121.218136432955
2018-07-24,569839,12627.504121412087
2018-07-25,626396,17121.154536248425
2018-07-26,622956,14321.941985494263
2018-07-27,713283,14200.536039393488
2018-07-28,717245,18989.608224733056
2018-07-29,638832,14952.193171371746
2018-07-30,538737,12754.359952057504
2018-07-31,549788,17238.96034521021
2018-08-01,597407,11897.146231700262
2018-08-02,621164,12736.836786261416
2018-08-03,670060,12504.95212000715
2018-08-04,721708,12863.106623988424
2018-08-05,645493,11598.608061284904
2018-08-06,557102,11429.41239618008
2018-08-07,591761,41076.717026686754
2018-08-08,605550,12177.625095224426
2018-08-09,620258,12392.619151893126
2018-08-10,665339,12452.435605128292
2018-08-11,715803,10990.420498965694
2018-08-12,619591,11306.75320380024
2018-08-13,576715,12284.032899697779
2018-08-14,568989,12583.117751652499
2018-08-15,589418,12435.27611735514
2018-08-16,619703,12390.660770810413
2018-08-17,684816,12382.69793849545
2018-08-18,732730,34144.35008322883
2018-08-19,622085,12588.532971543334
2018-08-20,524603,11860.573688113413
2018-08-21,527882,12079.752896917938
2018-08-22,566212,11829.991132731995
2018-08-23,587160,40223.48523648385
2018-08-24,647275,12344.381865404688
2018-08-25,708507,11758.979594861928
2018-08-26,636850,12882.917665722278
2018-08-27,551240,11513.89449387547
2018-08-28,586377,11779.518322250362
2018-08-29,613754,11653.317414939167
2018-08-30,619844,12879.67639607691
2018-08-31,665714,11887.381081245632
2018-09-01,677700,10284.053988281514
2018-09-02,639165,10334.99394981645
2018-09-03,554495,10229.579178137854
2018-09-04,581697,11303.122782487937
2018-09-05,607899,11848.22533687872
2018-09-06,670553,13508.1815915989
2018-09-07,698198,12431.158054812839
2018-09-08,766497,11078.468242267109
2018-09-09,705546,11281.963725596801
2018-09-10,598524,13338.872043390069
2018-09-11,543902,12389.627985012048
2018-09-12,635797,12647.730815328681
2018-09-13,637110,12899.715575051312
2018-09-14,693019,12405.78779597346
2018-09-15,756373,11231.662524619866
2018-09-16,670736,11502.235161895356
2018-09-17,569518,11737.521126550513
2018-09-18,600336,12008.63281806365
2018-09-19,538652,10909.887768947712
2018-09-20,621385,12968.786014392525
2018-09-21,692547,12655.689363538673
2018-09-22,761305,11396.986576477766
2018-09-23,647914,11304.720095644248
2018-09-24,516818,12528.246490042187
2018-09-25,605815,12703.749745850148
2018-09-26,582012,12177.922754856747
2018-09-27,604103,13102.508806804386
2018-09-28,701380,12764.719962670239
2018-09-29,767532,11622.755314132455
2018-09-30,665538,11476.749048267275
2018-10-01,534788,12219.755527664352
2018-10-02,561402,12256.482753713732
2018-10-03,594789,13344.779756126465
2018-10-04,649411,13613.98517333729
2018-10-05,685584,13720.7535346999
2018-10-06,777350,11755.758957945498
2018-10-07,679180,12712.722742667467
2018-10-08,536631,11953.757478377509
2018-10-09,568235,12881.418517999078
2018-10-10,599203,17567.455011241713
2018-10-11,684421,1543907.2429731733
2018-10-12,709453,3239654.1851121983
2018-10-13,798867,11589.69228542008
2018-10-14,681300,12087.4951380688
2018-10-15,572796,12712.531972888355
2018-10-16,587628,12703.857981326895
2018-10-17,611402,12987.44583276164
2018-10-18,659794,13302.407712382017
2018-10-19,709189,13488.571024143905
2018-10-20,792593,12426.463097084246
2018-10-21,717804,12634.119279264392
2018-10-22,582891,12474.040469053896
2018-10-23,583917,12446.937027706594
2018-10-24,619315,13834.16334742993
2018-10-25,659416,13524.793533296226
2018-10-26,742968,12868.717911487016
2018-10-27,937325,11474.576136856971
2018-10-28,744254,12178.936905039123
2018-10-29,572300,12390.394565078957
2018-10-30,583087,13710.33906122698
2018-10-31,625955,12603.770777729713
2018-11-01,672238,11992.278821996602
2018-11-02,727243,11385.838341572595
2018-11-03,807428,10351.934975385077
2018-11-04,653503,11009.716888003924
2018-11-05,627093,12430.787551470772
2018-11-06,645141,11664.561387864613
2018-11-07,604201,13075.590556342155
2018-11-08,646789,12832.305358876753
2018-11-09,767880,18924.867238455878
2018-11-10,840807,12690.443915778651
2018-11-11,715994,14928.621041359134
2018-11-12,566274,689127.3481591085
2018-11-13,633083,12468.874707165594
2018-11-14,650541,12638.4987713952
2018-11-15,602765,16933.435176979354
2018-11-16,747045,12029.126767863752
2018-11-17,829863,10719.633658069251
2018-11-18,711474,10089.585000960376
2018-11-19,574646,11528.894625423742
2018-11-20,611033,12825.730059344603
2018-11-21,653427,11732.339604245244
2018-11-22,639329,10309.725174949357
2018-11-23,585875,9477.4149184609
2018-11-24,684981,9837.670461181335
2018-11-25,603188,11404.78517634877
2018-11-26,635855,12003.281271835787
2018-11-27,607130,11755.411740726931
2018-11-28,629094,11622.918032714864
2018-11-29,662888,12432.233249882402
2018-11-30,755782,12010.676540564944
2018-12-01,853586,10795.004685865255
2018-12-02,745841,10881.824478534161
2018-12-03,586282,10615.029809818927
2018-12-04,620358,10801.934494871124
2018-12-05,654386,10920.755904984204
2018-12-06,693567,11557.720733803535
2018-12-07,778486,11139.131956644236
2018-12-08,874561,10297.65724644719
2018-12-09,724715,9765.51044895949
2018-12-10,609228,10630.043842750414
2018-12-11,641599,11342.541683340274
2018-12-12,668145,10860.908955409683
2018-12-13,719466,11303.385702492636
2018-12-14,801358,11654.843359372086
2018-12-15,869218,10696.370950043582
2018-12-16,839211,10239.755755806285
2018-12-17,603315,10618.819932806819
2018-12-18,651988,10806.245452518137
2018-12-19,656700,11512.30888527055
2018-12-20,713906,11586.371364349954
2018-12-21,751456,10743.29124852022
2018-12-22,701260,10321.50188852443
2018-12-23,594369,9822.998619928363
2018-12-24,554346,9110.603463803931
2018-12-25,463873,8804.36799197632
2018-12-26,462154,9943.371910104312
2018-12-27,510478,10205.521952571458
2018-12-28,628639,10016.64396861922
2018-12-29,635170,10247.29712356455
2018-12-30,606053,9394.614051066175
2018-12-31,758030,9614.750648586734
2019-01-01,678852,9075.476184018471
2019-01-02,486145,9399.288639545368
2019-01-03,505263,9662.737136249581
2019-01-04,582599,9296.806081300303
2019-01-05,698319,9051.472305299669
2019-01-06,637491,8320.235873738518
2019-01-07,582468,8883.383147381397
2019-01-08,568614,9106.982444866557
2019-01-09,597681,9885.299411903035
2019-01-10,667343,9211.212251450508
2019-01-11,791609,9065.072502930878
2019-01-12,843894,8940.950720713066
2019-01-13,724656,8227.344055106376
2019-01-14,631253,9181.854013054917
2019-01-15,641046,9069.10779454445
2019-01-16,649935,9309.432283599423
2019-01-17,694668,9191.7795232021
2019-01-18,756424,9168.497916708142
2019-01-19,801940,8127.093253526903
2019-01-20,748088,7723.39390803888
2019-01-21,702797,7769.0532660831195
2019-01-22,676623,9792.68643533354
2019-01-23,646627,9262.089734031233
2019-01-24,760617,9428.578732819382
2019-01-25,797877,9504.09142750415
2019-01-26,879410,9599.01669257654
2019-01-27,722167,8890.144879592508
2019-01-28,608110,9762.598890183455
2019-01-29,668422,10477.692530230284
2019-01-30,732647,10168.871083084188
2019-01-31,828174,9714.334707790946
2019-02-01,931112,26160.73634698381
2019-02-02,923099,21710.274572014016
2019-02-03,806168,19849.393736090824
2019-02-04,654441,25656.806495464807
2019-02-05,637314,22608.46511456086
2019-02-06,729187,24368.642296517326
2019-02-07,715027,24358.568918636494
2019-02-08,847480,25427.402346300885
2019-02-09,966994,21464.593112209564
2019-02-10,799337,19715.004581169007
2019-02-11,680984,23219.383801506443
2019-02-12,732403,22039.176964211576
2019-02-13,743962,23823.0899622696
2019-02-14,792105,24449.73957662173
2019-02-15,808133,25899.017700077588
2019-02-16,865665,20436.200504274726
2019-02-17,789437,20421.35435614067
2019-02-18,643227,19655.48149675544
2019-02-19,668083,23235.095789897867
2019-02-20,721455,22501.110330359355
2019-02-21,733433,23663.686249299175
2019-02-22,839706,22259.911338713668
2019-02-23,942176,22638.743495120405
2019-02-24,822014,21010.00952698261
2019-02-25,724087,22620.11659907767
2019-02-26,747047,23056.286140314598
2019-02-27,786556,23351.146716192983
2019-02-28,815215,24880.547173137053
2019-03-01,883442,54473.0304408396
2019-03-02,936220,51852.249556009694
2019-03-03,830343,42325.379414301955
2019-03-04,646072,27940.319017349593
2019-03-05,750859,43563.42591696202
2019-03-06,811918,44405.710355095216
2019-03-07,829921,31860.477122630487
2019-03-08,894157,57219.6790724838
2019-03-09,961296,31363.875562366375
2019-03-10,848743,46832.54498044435
2019-03-11,716177,54830.36059068712
2019-03-12,745944,39615.14095153946
2019-03-13,762416,33664.63312613391
2019-03-14,799317,35197.15512733352
2019-03-15,888677,37212.62235808953
2019-03-16,963179,24811.081197746957
2019-03-17,818014,31998.207497927433
2019-03-18,693172,33972.47954339468
2019-03-19,694258,23446.895723367285
2019-03-20,724294,22417.3428616785
2019-03-21,857687,29305.864510126514
2019-03-22,895977,21941.050678574222
2019-03-23,944418,19165.453191361306
2019-03-24,793490,19403.01004871715
2019-03-25,679999,95267.748856081
2019-03-26,705821,23304.34107101884
2019-03-27,734956,20350.173892775216
2019-03-28,768595,20210.53994729415
2019-03-29,848496,20217.1334952635
2019-03-30,935649,18079.219949321025
2019-03-31,830168,16595.40296618628
2019-04-01,729429,22626.739658399314
2019-04-02,729595,21980.867136939396
2019-04-03,745318,21825.983522719464
2019-04-04,797692,23715.239773656147
2019-04-05,949439,77530.7134403037
2019-04-06,942919,132301.02100607587
2019-04-07,814453,160120.199451785
2019-04-08,712715,220989.63140094397
2019-04-09,750042,297130.4703516869
2019-04-10,742739,347309.03922895703
2019-04-11,792763,376262.7204712655
2019-04-12,903494,459634.92123557144
2019-04-13,954736,23582.797609548998
2019-04-14,827595,20658.97027735207
2019-04-15,766773,22005.522044069825
2019-04-16,729713,24055.171925075305
2019-04-17,753727,22683.100624067025
2019-04-18,790292,22961.83650684079
2019-04-19,820050,21603.69022113698
2019-04-20,862336,21262.463206192846
2019-04-21,753269,19174.7386227557
2019-04-22,685507,21609.285006850696
2019-04-23,662551,23505.87707617332
2019-04-24,680953,21128.92984360835
2019-04-25,754466,22345.288243246767
2019-04-26,870299,21019.549829685307
2019-04-27,900440,20788.81264520678
2019-04-28,802514,19616.01091332303
2019-04-29,697489,21489.446715586702
2019-04-30,719558,22523.226105248825
2019-05-01,769905,22769.55782299066
2019-05-02,811886,23316.966348062495
2019-05-03,887244,23433.176159856655
2019-05-04,958091,20144.78628516126
2019-05-05,909839,20549.824039031424
2019-05-06,697297,72606.69253012002
2019-05-07,719952,121313.45178371067
2019-05-08,703942,174162.7688486803
2019-05-09,768967,213532.44289850674
2019-05-10,854253,292155.43191101344
2019-05-11,912805,339326.2315717048
2019-05-12,915728,333771.15370724245
2019-05-13,779195,24316.384010170466
2019-05-14,757119,69380.13343067458
2019-05-15,736186,24463.21883983053
2019-05-16,769594,26934.98172917192
2019-05-17,856645,25862.27860243604
2019-05-18,927370,25255.041846209693
2019-05-19,818916,24635.262561904266
2019-05-20,714615,24716.806793624233
2019-05-21,704451,24687.60410822188
2019-05-22,722089,26521.059089288272
2019-05-23,769653,25318.40083264038
2019-05-24,772980,24260.001649001184
2019-05-25,761356,21222.69575386729
2019-05-26,736305,22059.96976074131
2019-05-27,600930,18154.89295527422
2019-05-28,675494,21617.67117911139
2019-05-29,738569,22878.814811579963
2019-05-30,794713,24200.383183044185
2019-05-31,823878,23691.718602294128
2019-06-01,901181,94463.57705918048
2019-06-02,792850,22901.658686718692
2019-06-03,686534,96245.85404781306
2019-06-04,673742,85662.718685744
2019-06-05,723119,57991.24562053787
2019-06-06,754817,67796.37696651957
2019-06-07,809409,76749.15367394571
2019-06-08,864306,63337.52453689205
2019-06-09,745459,22283.042297978554
2019-06-10,709426,67345.02079155392
2019-06-11,682235,48236.49793777702
2019-06-12,700724,48793.15006491003
2019-06-13,802476,45043.071980655746
2019-06-14,799463,44687.34269220852
2019-06-15,860231,39216.069371860925
2019-06-16,741454,21339.382880788376
2019-06-17,655689,34872.81996007302
2019-06-18,765543,34187.02980805669
2019-06-19,728750,29954.890183756237
2019-06-20,779645,32338.779822868895
2019-06-21,832303,30520.640665884588
2019-06-22,860812,28117.11840800629
2019-06-23,773016,23917.290051847034
2019-06-24,676384,26009.103942988266
2019-06-25,722328,24325.813822026583
2019-06-26,735142,25949.377341243002
2019-06-27,755694,26355.035380574795
2019-06-28,825264,25076.073867640698
2019-06-29,889974,23742.862685332282
2019-06-30,721894,22521.199988595163
2019-07-01,640812,161645.0726770266
2019-07-02,623446,22573.46691056109
2019-07-03,655908,24577.628443067468
2019-07-04,618139,19498.32082956125
2019-07-05,632360,20078.92726773933
2019-07-06,648839,21083.613611905195
2019-07-07,638181,21230.137477302364
2019-07-08,614856,22531.31959282872
2019-07-09,632806,23535.229718523027
2019-07-10,668167,23366.23652242745
2019-07-11,771235,25849.883482547528
2019-07-12,759817,24279.77160304237
2019-07-13,874290,22547.117798768762
2019-07-14,746074,22455.90484147198
2019-07-15,635336,23352.69586901441
2019-07-16,668578,23797.334790372373
2019-07-17,775014,27541.077069060015
2019-07-18,735572,24970.239481785098
2019-07-19,838894,332337.0261100987
2019-07-20,901627,20196.164666145236
2019-07-21,786905,20592.361177019124
2019-07-22,738260,23007.29737416351
2019-07-23,686651,23156.71213528158
2019-07-24,695497,24325.891158781662
2019-07-25,726141,25512.558920190284
2019-07-26,788076,24216.841546146574
2019-07-27,852053,23162.00613067202
2019-07-28,770837,157171.70813448093
2019-07-29,657926,21908.019597164915
2019-07-30,687014,77403.00583339352
2019-07-31,719118,23718.44497577732
2019-08-01,722231,24045.920468646316
2019-08-02,771646,24162.71886088416
2019-08-03,822953,22973.78803169892
2019-08-04,742230,23070.108839713554
2019-08-05,595966,23354.654739788766
2019-08-06,644580,22275.112364222594
2019-08-07,729751,23191.84982284007
2019-08-08,714020,24436.805436789393
2019-08-09,765631,157574.4537959975
2019-08-10,795436,23079.91817665416
2019-08-11,682398,20701.928747501726
2019-08-12,622757,22041.655063494676
2019-08-13,633293,22144.605726134505
2019-08-14,670137,23366.355532482085
2019-08-15,695802,23950.052907199246
2019-08-16,759553,22892.779558666207
2019-08-17,814622,22980.54919385083
2019-08-18,737899,21349.70439037508
2019-08-19,630759,22323.157582816806
2019-08-20,636169,22520.282632276678
2019-08-21,672563,23305.13742212358
2019-08-22,732882,23994.392676629483
2019-08-23,756608,23281.162030810872
2019-08-24,790417,23582.8303716174
2019-08-25,701472,22003.821157952247
2019-08-26,600249,21799.11767026181
2019-08-27,603585,22539.74602884097
2019-08-28,659452,23674.05080153765
2019-08-29,668447,27149.123949926852
2019-08-30,760962,46347.44016554121
2019-08-31,773179,66756.89215156011
2019-09-01,697475,152147.48496083522
2019-09-02,574157,20212.39886745709
2019-09-03,606302,25793.49051525315
2019-09-04,647533,24467.97572812056
2019-09-05,687512,24454.603889999533
2019-09-06,812259,191677.05282967797
2019-09-07,822807,25002.94060818838
2019-09-08,740834,25804.05518798871
2019-09-09,635166,23666.44903231942
2019-09-10,648166,25352.589294826386
2019-09-11,674115,24370.385882001734
2019-09-12,756091,25816.70767017363
2019-09-13,775114,26170.520627891405
2019-09-14,850179,23236.224127315993
2019-09-15,748154,23592.84734175366
2019-09-16,632257,24585.54874977021
2019-09-17,630676,24997.986986503653
2019-09-18,657238,25463.62641615554
2019-09-19,697023,107015.45598783773
2019-09-20,765912,25907.40274357031
2019-09-21,845723,24570.619319664867
2019-09-22,745554,24891.945109493918
2019-09-23,614555,25199.443311092502
2019-09-24,613605,25760.28316968188
2019-09-25,643324,25315.563391496515
2019-09-26,695985,27308.919936384904
2019-09-27,760049,26358.57888932999
2019-09-28,846742,23206.679550902707
2019-09-29,731123,24261.06314361916
2019-09-30,552539,23494.185579503697
2019-10-01,592267,1198764.871016854
2019-10-02,707642,1041967.9375702344
2019-10-03,787953,845541.5889659699
2019-10-04,811688,755142.6143555164
2019-10-05,877353,479498.0709404737
2019-10-06,742755,618947.2102166245
2019-10-07,661897,775321.0125518299
