pickup_datetime,passenger_count,trip_distance
2017-04-13,598657,48.546024054
2017-04-14,602719,57.840110689999996
2017-04-15,590960,47.183114566
2017-04-16,527811,48.900767501
2017-04-17,491685,50.971519139
2017-04-18,565138,45.635235447
2017-04-19,608116,52.94798668599999
2017-04-20,622391,45.224727818000005
2017-04-21,668378,50.515731396
2017-04-22,651822,45.072989874
2017-04-23,582341,61.64175128599999
2017-04-24,533071,42.516633978
2017-04-25,594066,48.14250655
2017-04-26,588628,45.376001349999996
2017-04-27,601890,47.973908936
2017-04-28,629736,41.837860770999995
2017-04-29,669958,44.73479141200001
2017-04-30,575020,38.232421137
2017-05-01,523873,38.082534462
2017-05-02,570550,43.225406756
2017-05-03,592465,40.154012388
2017-05-04,614486,43.847333842
2017-05-05,639643,37.39495474
2017-05-06,679031,45.347103122
2017-05-07,575523,43.40453327
2017-05-08,526912,56.089220459
2017-05-09,566698,51.072138984000006
2017-05-10,582513,39.935344415
2017-05-11,599072,49.452169783
2017-05-12,623394,52.383296664999996
2017-05-13,685003,45.614611557
2017-05-14,549936,46.83751977
2017-05-15,539512,45.338404448999995
2017-05-16,578947,52.527836889
2017-05-17,606642,46.985804144999996
2017-05-18,609242,44.258721914999995
2017-05-19,645215,45.053809965
2017-05-20,678757,46.187994829000004
2017-05-21,584106,44.083155687
2017-05-22,535238,41.785721175000006
2017-05-23,554421,81.017258097
2017-05-24,582866,38.873373482
2017-05-25,593041,44.745606007
2017-05-26,545364,52.356566771999994
2017-05-27,500891,48.923684017
2017-05-28,455303,40.648386692
2017-05-29,390794,50.438620021000006
2017-05-30,511799,59.050247436
2017-05-31,564014,40.175160122
2017-06-01,596228,41.863948331
2017-06-02,611517,41.508976532000005
2017-06-03,630650,72.09988529099999
2017-06-04,539019,48.174001216
2017-06-05,525418,46.792876741
2017-06-06,584579,44.19588746
2017-06-07,584116,49.85126824500001
2017-06-08,608492,66.48699972899999
2017-06-09,601834,49.927607123
2017-06-10,625945,41.631342182
2017-06-11,521997,42.468992889999996
2017-06-12,539260,57.939267665
2017-06-13,573440,60.034666937000004
2017-06-14,600182,44.98817304000001
2017-06-15,600511,56.85398103799999
2017-06-16,600542,48.58810133
2017-06-17,588861,51.545655855999996
2017-06-18,510247,56.80805183199999
2017-06-19,532255,55.905363918999996
2017-06-20,550328,46.893022172
2017-06-21,571999,43.367278976
2017-06-22,583129,45.830191336
2017-06-23,601323,61.911242945999994
2017-06-24,584676,56.245167507000005
2017-06-25,448687,45.54667886599999
2017-06-26,505474,44.162639729000006
2017-06-27,555578,45.576948049
2017-06-28,545178,37.054514834
2017-06-29,544879,45.75798259
2017-06-30,539421,42.227974796000005
2017-07-01,465769,49.506406831999996
2017-07-02,388224,44.839224795999996
2017-07-03,363201,41.592232435
2017-07-04,351046,45.771528146
2017-07-05,446422,44.968407858
2017-07-06,483246,39.920477792999996
2017-07-07,517867,41.347615063
2017-07-08,493987,46.735968580999995
2017-07-09,451014,44.366104381999996
2017-07-10,473609,52.037241895
2017-07-11,522336,38.92916394699999
2017-07-12,553684,48.363145602
2017-07-13,560207,43.16302592299999
2017-07-14,545572,43.610716457
2017-07-15,517149,49.235508401999994
2017-07-16,479795,50.863862355
2017-07-17,489657,44.499690926
2017-07-18,530642,44.753634078000005
2017-07-19,561865,41.334741679000004
2017-07-20,562252,43.923201434999996
2017-07-21,552766,41.586491458
2017-07-22,542132,46.306613353
2017-07-23,450522,61.276138194
2017-07-24,478568,54.541822204
2017-07-25,505021,60.358010912
2017-07-26,528019,55.529513725
2017-07-27,548966,39.384088751
2017-07-28,541256,38.471672741000006
2017-07-29,510770,50.762100668
2017-07-30,469479,49.290933969
2017-07-31,464182,53.301147172
2017-08-01,501911,54.108751659999996
2017-08-02,533600,46.49818132199999
2017-08-03,545575,54.276663553
2017-08-04,527245,45.851006833
2017-08-05,492265,46.452897202
2017-08-06,443274,44.396115565
2017-08-07,473736,43.691133217
2017-08-08,486475,43.902015731999995
2017-08-09,509367,55.277038614
2017-08-10,536030,38.029558918999996
2017-08-11,512122,38.398982205
2017-08-12,478307,53.104684945
2017-08-13,423167,43.83209664500001
2017-08-14,424134,42.86345102999999
2017-08-15,476010,41.032459024999994
2017-08-16,495628,50.569495402
2017-08-17,506132,47.082791588999996
2017-08-18,508933,44.110959768
2017-08-19,490882,61.65368851299999
2017-08-20,444278,45.820382542999994
2017-08-21,434470,45.12553209
2017-08-22,493544,44.629342961000006
2017-08-23,495841,54.9540006
2017-08-24,493541,52.996143308
2017-08-25,481647,54.375494529
2017-08-26,467619,43.913223863
2017-08-27,436000,40.699483777
2017-08-28,404853,59.560046931
2017-08-29,485903,53.359136721999995
2017-08-30,468193,62.22223869
2017-08-31,479732,42.298216811
2017-09-01,458528,49.989737563000006
2017-09-02,458553,53.923011419000005
2017-09-03,385291,70.328555332
2017-09-04,374147,47.895670846
2017-09-05,482771,44.975881179
2017-09-06,550858,48.571674481
2017-09-07,564558,41.30267723199999
2017-09-08,588693,56.97164579199999
2017-09-09,589830,45.171388451
2017-09-10,524688,44.375941126
2017-09-11,504319,52.877032399
2017-09-12,548007,49.206028792
2017-09-13,558619,55.539098104
2017-09-14,579615,48.470265306
2017-09-15,584520,48.915373953999996
2017-09-16,603715,46.823665863
2017-09-17,520572,42.763385684
2017-09-18,456348,40.896940025999996
2017-09-19,484055,42.912124094000006
2017-09-20,495442,45.316359087
2017-09-21,498977,43.779001568000005
2017-09-22,541881,48.060845285
2017-09-23,594778,52.325124431999996
2017-09-24,508035,42.350116643999996
2017-09-25,495560,40.975819027
2017-09-26,512727,56.253645733
2017-09-27,559782,52.26466003
2017-09-28,564715,47.910995240000005
2017-09-29,573705,53.696439692
2017-09-30,593437,43.386639664
2017-10-01,493502,48.94412129999999
2017-10-02,470307,48.957232845
2017-10-03,516647,44.714450019
2017-10-04,535535,57.52875626400001
2017-10-05,577123,54.86735839199999
2017-10-06,581189,45.017250604
2017-10-07,596547,47.115964932
2017-10-08,513584,68.792422077
2017-10-09,449268,59.400099341
2017-10-10,534373,44.77696405499999
2017-10-11,552669,48.941362069
2017-10-12,589495,53.373322961999996
2017-10-13,586325,77.389281568
2017-10-14,616081,41.07032889
2017-10-15,530878,48.427257144
2017-10-16,527371,45.044249881
2017-10-17,545866,41.761763002
2017-10-18,557135,42.580332526
2017-10-19,565867,52.460418008000005
2017-10-20,589320,47.072712693
2017-10-21,612072,52.920564870999996
2017-10-22,518095,52.189693782999996
2017-10-23,496538,41.957934513999994
2017-10-24,531207,49.00020042599999
2017-10-25,561306,51.722219773999996
2017-10-26,594223,48.772550111
2017-10-27,608990,43.251853507
2017-10-28,638173,47.82021281
2017-10-29,556367,38.512251926
2017-10-30,509098,43.977555608
2017-10-31,508796,64.955780507
2017-11-01,564293,73.40155247000001
2017-11-02,566812,45.568696923999994
2017-11-03,604237,52.374005206
2017-11-04,642660,51.502622782
2017-11-05,529738,50.919508202
2017-11-06,509763,44.120334834999994
2017-11-07,551742,45.65960943099999
2017-11-08,555556,50.950403266
2017-11-09,578016,50.090094195
2017-11-10,631900,53.208465063
2017-11-11,593887,48.075536754
2017-11-12,531306,51.149507173
2017-11-13,509230,51.224340473
2017-11-14,539633,45.248014788000006
2017-11-15,560700,51.199708325
2017-11-16,589044,53.878736106999995
2017-11-17,612381,47.047278264
2017-11-18,624813,47.431695422
2017-11-19,533806,46.207567345
2017-11-20,504689,65.81309972
2017-11-21,520029,50.925304946
2017-11-22,524886,41.305650801
2017-11-23,361987,45.656876533
2017-11-24,397943,45.412169872999996
2017-11-25,476040,52.792417161
2017-11-26,453047,50.852479673000005
2017-11-27,470856,100.91343415099999
2017-11-28,511862,65.561941025
2017-11-29,528215,53.580513657
2017-11-30,577822,56.734308936999994
2017-12-01,614688,55.705991149000006
2017-12-02,635238,70.67050537099999
2017-12-03,541678,43.318773877
2017-12-04,512872,68.08286409
2017-12-05,563522,40.362168483
2017-12-06,586126,47.566888197000004
2017-12-07,604502,53.27818739200001
2017-12-08,632119,57.560565471000004
2017-12-09,652413,48.533062177999994
2017-12-10,542346,55.84348614400001
2017-12-11,527989,47.201245119000006
2017-12-12,560903,59.134752938
2017-12-13,605576,54.005467293
2017-12-14,600024,58.988529196
2017-12-15,629406,41.90845311700001
2017-12-16,664219,52.283484619
2017-12-17,564243,48.004838409
2017-12-18,520029,40.613514862
2017-12-19,554817,53.476418843
2017-12-20,591580,38.956953997
2017-12-21,592748,40.854162242
2017-12-22,553472,44.59322547
2017-12-23,476741,53.921074108
2017-12-24,390481,45.289285252
2017-12-25,281027,53.124768665000005
2017-12-26,402339,39.209455599
2017-12-27,456281,41.01120794799999
2017-12-28,497125,45.343248585
2017-12-29,498716,44.360257233
2017-12-30,453860,37.328001167
2017-12-31,453937,64.271783695
2018-01-01,439082,74.01980259
2018-01-02,420113,66.361174585
2018-01-03,463197,70.991066326
2018-01-04,207851,46.568260365
2018-01-05,468498,43.06760727599999
2018-01-06,507553,43.076839972
2018-01-07,424670,41.260986265999996
2018-01-08,443614,40.964561169999996
2018-01-09,484779,44.588854165
2018-01-10,490264,52.470739187
2018-01-11,516156,42.198066370999996
2018-01-12,548033,64.10521822300001
2018-01-13,580065,43.957275059
2018-01-14,517823,45.198402024
2018-01-15,423594,60.659068141999995
2018-01-16,499544,41.654015607000005
2018-01-17,514568,49.021154057000004
2018-01-18,558634,52.197135719
2018-01-19,559010,52.419549688000004
2018-01-20,531421,57.065697829
2018-01-21,448226,50.290663989
2018-01-22,443283,39.703881145000004
2018-01-23,485130,33.954603259
2018-01-24,530573,39.04922852
2018-01-25,561203,47.729999178
2018-01-26,578184,55.39900781
2018-01-27,556327,38.578224341
2018-01-28,460907,43.663301884
2018-01-29,450745,63.708892281
2018-01-30,510544,52.593490923
2018-01-31,533692,39.64654082599999
2018-02-01,540295,39.088235274
2018-02-02,601435,36.326733307
2018-02-03,568365,45.463152972
2018-02-04,470900,57.75912267599999
2018-02-05,481590,61.469158715
2018-02-06,509195,47.087353590999996
2018-02-07,531449,48.686883754
2018-02-08,570674,46.752133003000004
2018-02-09,575819,52.23731254
2018-02-10,574741,42.113736471
2018-02-11,460023,77.287318152
2018-02-12,486384,73.969515248
2018-02-13,531337,47.174030234
2018-02-14,546017,63.889228827999986
2018-02-15,545931,54.228973438
2018-02-16,556131,54.186067924
2018-02-17,550638,47.94910413
2018-02-18,454668,78.397698771
2018-02-19,422014,58.828332573
2018-02-20,455984,46.212957789
2018-02-21,504711,70.38791590299999
2018-02-22,557447,58.749960292
2018-02-23,564870,60.708372061999995
2018-02-24,561271,60.083013862
2018-02-25,476678,59.674487557999996
2018-02-26,466996,52.98929073900001
2018-02-27,506393,81.598840773
2018-02-28,529080,74.03923754099999
2018-03-01,562522,80.21573017
2018-03-02,563490,62.440062117
2018-03-03,568038,62.264221254000006
2018-03-04,505411,54.783925583
2018-03-05,488167,52.432876492000005
2018-03-06,533923,55.84328083399999
2018-03-07,396653,41.709051242
2018-03-08,553358,49.66605785
2018-03-09,599220,73.78163511400001
2018-03-10,611088,57.29019536999999
2018-03-11,490123,68.701045245
2018-03-12,497171,53.07968726600001
2018-03-13,515900,69.90542524
2018-03-14,564097,65.730518742
2018-03-15,587370,64.82781848100001
2018-03-16,599531,74.61438002599999
2018-03-17,582162,56.493934758
2018-03-18,492476,56.377253110000005
2018-03-19,456063,77.63185846600001
2018-03-20,525443,55.153847490000004
2018-03-21,310581,40.65491206
2018-03-22,505517,56.342344778
2018-03-23,559177,58.120998723
2018-03-24,557923,63.82107264099999
2018-03-25,487317,58.022003088999995
2018-03-26,475771,80.545439746
2018-03-27,505630,85.416316767
2018-03-28,529666,63.357230554
2018-03-29,553206,54.469878210000005
2018-03-30,539627,59.199578966000004
2018-03-31,522473,61.974963409999994
2018-04-01,445087,75.781107211
2018-04-02,441455,66.618055053
2018-04-03,520836,62.855925486000004
2018-04-04,525950,63.03548313299999
2018-04-05,566052,58.600368621
2018-04-06,563774,65.1095071
2018-04-07,577844,56.308014738000004
2018-04-08,495064,60.672894308
2018-04-09,481465,64.870357866
2018-04-10,517435,67.677736839
2018-04-11,536945,62.77233162499999
2018-04-12,550741,67.557225794
2018-04-13,569888,51.758863115
2018-04-14,621347,53.796673457
2018-04-15,527229,60.969247143000004
2018-04-16,473398,56.164015307
2018-04-17,541255,84.241478656
2018-04-18,536742,78.52064074700002
2018-04-19,586363,56.412007497000005
2018-04-20,593902,46.581836498
2018-04-21,570077,58.914206174
2018-04-22,490998,68.128121251
2018-04-23,482485,69.582401225
2018-04-24,517449,71.070479413
2018-04-25,545277,54.686031276
2018-04-26,555293,61.818342782
2018-04-27,570591,63.194344741
2018-04-28,579606,50.348170345
2018-04-29,499346,61.232515113000005
2018-04-30,500097,66.198192034
2018-05-01,514252,73.146437771
2018-05-02,539898,58.618619668
2018-05-03,564832,68.126188404
2018-05-04,568589,60.731569903
2018-05-05,596949,62.838765971
2018-05-06,492763,56.948191030000004
2018-05-07,480816,52.681343087
2018-05-08,521258,57.146127284
2018-05-09,532133,57.275636154999994
2018-05-10,551191,62.14807281
2018-05-11,555504,60.49357651
2018-05-12,571912,52.30928695
2018-05-13,499306,68.583757593
2018-05-14,494790,61.584008299999994
2018-05-15,521493,59.218079118
2018-05-16,541721,60.905620985
2018-05-17,552153,49.34707068
2018-05-18,566295,74.436150027
2018-05-19,561822,42.432684861
2018-05-20,469391,73.835821461
2018-05-21,471288,84.6152118
2018-05-22,499714,75.95284196199998
2018-05-23,505415,57.52557903
2018-05-24,514322,73.270465514
2018-05-25,485145,63.09655587600001
2018-05-26,430257,57.931278044
2018-05-27,370021,67.903467291
2018-05-28,334154,50.867589684
2018-05-29,467183,62.514215027000006
2018-05-30,506510,77.506678746
2018-05-31,530107,50.391511766
2018-06-01,545902,67.15064661599999
2018-06-02,547903,50.978371122
2018-06-03,463406,77.36811761800001
2018-06-04,467639,87.657880459
2018-06-05,498050,63.65333292599999
2018-06-06,526610,67.118816863
2018-06-07,533266,82.242011421
2018-06-08,538978,67.337887335
2018-06-09,523473,60.877272579
2018-06-10,440101,68.127753856
2018-06-11,466161,63.163630025
2018-06-12,494545,67.072075228
2018-06-13,523472,62.03169491999999
2018-06-14,530141,64.394332763
2018-06-15,465904,84.261318434
2018-06-16,488046,65.276832976
2018-06-17,444237,66.49916227899999
2018-06-18,476845,51.990391474
2018-06-19,502459,76.339559948
2018-06-20,521258,65.296731895
2018-06-21,522511,61.366473477
2018-06-22,536492,52.484628816000004
2018-06-23,490355,61.686245756999995
2018-06-24,434518,68.069349375
2018-06-25,455687,64.885367874
2018-06-26,486394,47.176884971999996
2018-06-27,501264,80.67187986
2018-06-28,512826,57.083034338
2018-06-29,494208,54.61390445599999
2018-06-30,491624,54.63658129699999
2018-07-01,418915,49.990870435999994
2018-07-02,417100,57.969366550000004
2018-07-03,427951,54.658887840999995
2018-07-04,321854,78.153713109
2018-07-05,382719,63.449684311
2018-07-06,385469,77.63391111499999
2018-07-07,380178,72.466850825
2018-07-08,356929,72.25151561000001
2018-07-09,410110,80.29179534
2018-07-10,466308,67.75104877499999
2018-07-11,482102,57.389765188
2018-07-12,483429,69.192808466
2018-07-13,472593,65.305107993
2018-07-14,464134,56.554602462000005
2018-07-15,401907,44.646034412
2018-07-16,450429,70.016545084
2018-07-17,467009,66.58394904800001
2018-07-18,487241,57.280574818999995
2018-07-19,468503,74.428860029
2018-07-20,466382,64.472265566
2018-07-21,465713,48.974034325
2018-07-22,386070,67.551695825
2018-07-23,424449,66.654689636
2018-07-24,470399,64.817160463
2018-07-25,481731,75.79267879700001
2018-07-26,488249,75.835235716
2018-07-27,480000,79.857633941
2018-07-28,450444,76.839364034
2018-07-29,408747,66.93325220599999
2018-07-30,415156,66.830113213
2018-07-31,452339,83.948522078
2018-08-01,482951,70.253849472
2018-08-02,484644,71.020813663
2018-08-03,462756,81.759543702
2018-08-04,441184,67.414462068
2018-08-05,405039,59.293373171999995
2018-08-06,428320,68.108902021
2018-08-07,476136,71.167398792
2018-08-08,488490,73.256257629
2018-08-09,484070,66.17620778599999
2018-08-10,469884,67.648690695
2018-08-11,417020,75.827126902
2018-08-12,374494,59.677476994
2018-08-13,406842,71.053720898
2018-08-14,440477,69.860352124
2018-08-15,465749,69.947310741
2018-08-16,471361,80.962028237
2018-08-17,469812,72.77728609
2018-08-18,420923,73.326917174
2018-08-19,366547,59.659635393
2018-08-20,379572,85.17715718
2018-08-21,389293,82.164192547
2018-08-22,433877,79.57312429299999
2018-08-23,441726,78.11413061299999
2018-08-24,432257,65.814077042
2018-08-25,415718,68.15501617499999
2018-08-26,378154,89.92336978999998
2018-08-27,385259,87.90528193200001
2018-08-28,441735,66.17270739099999
2018-08-29,453776,69.68586325800001
2018-08-30,443008,77.188869324
2018-08-31,422213,67.974465865
2018-09-01,378753,67.617470579
2018-09-02,347528,72.38441458399998
2018-09-03,335444,74.51823755199999
2018-09-04,447473,77.35490918100001
2018-09-05,487054,70.311437585
2018-09-06,501700,73.553787417
2018-09-07,496922,67.037725146
2018-09-08,490992,71.460263737
2018-09-09,446367,76.62786395799999
2018-09-10,423749,77.232539399
2018-09-11,441501,75.377328035
2018-09-12,481846,67.553972364
2018-09-13,499114,83.49862588799999
2018-09-14,508550,77.18077961899999
2018-09-15,504641,84.328100647
2018-09-16,448658,63.720452784
2018-09-17,444104,68.240729797
2018-09-18,447822,73.143596059
2018-09-19,451442,70.382365643
2018-09-20,495204,77.633560271
2018-09-21,502080,79.740622889
2018-09-22,501340,63.800242119
2018-09-23,421295,74.178763394
2018-09-24,392555,76.37780022
2018-09-25,418739,80.068829083
2018-09-26,439678,87.887853315
2018-09-27,466697,80.601258489
2018-09-28,496359,70.964693575
2018-09-29,509528,70.72195319400001
2018-09-30,440620,58.883812090000006
2018-10-01,424325,72.929048604
2018-10-02,465329,77.77359863699999
2018-10-03,489538,74.46320340999999
2018-10-04,506183,70.987016613
2018-10-05,493858,69.123412641
2018-10-06,500972,70.87451252900001
2018-10-07,429724,66.25880563999999
2018-10-08,389002,72.851526647
2018-10-09,463216,67.170865088
2018-10-10,484389,69.517100764
2018-10-11,482993,69.51355586700001
2018-10-12,511405,70.924537528
2018-10-13,522067,70.90271714100001
2018-10-14,441129,72.062012009
2018-10-15,433989,70.443034602
2018-10-16,482772,68.27887803300001
2018-10-17,496122,73.057719721
2018-10-18,518319,69.99030900700001
2018-10-19,511879,75.30153005700001
2018-10-20,513306,67.867318555
2018-10-21,469660,69.072759503
2018-10-22,444932,70.94409216
2018-10-23,467366,85.014921927
2018-10-24,484218,73.342779298
2018-10-25,510403,78.915305547
2018-10-26,523331,68.373027391
2018-10-27,528687,64.62624995300001
2018-10-28,455738,67.91924574899998
2018-10-29,434782,81.868101725
2018-10-30,461055,78.45814711499999
2018-10-31,456018,70.78873559600001
2018-11-01,519467,73.09571154100001
2018-11-02,518643,75.79971884400001
2018-11-03,523693,64.43357463
2018-11-04,444777,67.184648039
2018-11-05,446223,74.238110784
2018-11-06,455995,68.059413612
2018-11-07,476299,77.38383898
2018-11-08,493248,75.17243612099999
2018-11-09,499290,86.795317794
2018-11-10,544260,69.405450812
2018-11-11,444301,73.195626344
2018-11-12,428815,77.61027334799999
2018-11-13,469763,79.686614679
2018-11-14,493427,70.16209705200001
2018-11-15,378829,75.43745326300001
2018-11-16,502960,76.745655671
2018-11-17,533086,69.27729140000001
2018-11-18,443655,77.16389368200001
2018-11-19,422765,69.287146347
2018-11-20,461263,80.684118212
2018-11-21,442321,69.08780767399999
2018-11-22,311858,77.123268631
2018-11-23,346794,69.438238712
2018-11-24,405782,70.874264521
2018-11-25,357412,80.61298291899999
2018-11-26,422738,65.832598504
2018-11-27,459948,87.40152392600001
2018-11-28,466181,69.688169933
2018-11-29,492343,74.71873852600001
2018-11-30,516401,68.679674358
2018-12-01,542042,73.368931774
2018-12-02,452626,87.47775175199999
2018-12-03,442752,76.11143486200001
2018-12-04,478793,67.33737933399999
2018-12-05,491246,82.549636954
2018-12-06,509793,74.70963421
2018-12-07,538586,68.65278343
2018-12-08,541643,66.61293455799999
2018-12-09,454670,74.374920513
2018-12-10,452069,78.372671859
2018-12-11,470055,73.16574790199999
2018-12-12,495854,67.30767288300001
2018-12-13,507716,74.30152400400002
2018-12-14,536822,81.103839329
2018-12-15,535521,68.50953113599999
2018-12-16,485274,72.01421822500001
2018-12-17,453348,69.260828744
2018-12-18,500579,69.222856677
2018-12-19,501044,68.581392392
2018-12-20,509157,69.200877346
2018-12-21,491105,68.46302382100001
2018-12-22,447377,63.764128432
2018-12-23,353580,75.88236648999998
2018-12-24,329169,66.071525448
2018-12-25,230223,90.82140440799999
2018-12-26,326464,72.001940657
2018-12-27,375103,74.315636997
2018-12-28,383683,58.65670874999999
2018-12-29,391399,69.57187056199999
2018-12-30,349595,80.077096732
2018-12-31,374397,99.168023068
2019-01-01,340784,127.40022341000002
2019-01-02,341916,91.179157962
2019-01-03,377529,76.522651079
2019-01-04,401419,78.04160238899999
2019-01-05,416679,76.454030969
2019-01-06,363226,85.537307819
2019-01-07,376519,80.401567295
2019-01-08,387943,84.908949299
2019-01-09,417430,80.04423845900001
2019-01-10,461620,84.08145350800001
2019-01-11,484100,76.37614386499999
2019-01-12,458756,80.202225655
2019-01-13,388991,77.854191505
2019-01-14,401503,75.30948985299999
2019-01-15,433920,93.950881957
2019-01-16,443505,89.874980301
2019-01-17,462026,73.330707602
2019-01-18,442448,81.337441199
2019-01-19,412540,60.700016512000005
2019-01-20,352272,80.80538831199999
2019-01-21,321344,73.51467389899999
2019-01-22,413400,83.413839145
2019-01-23,425524,74.69519217000001
2019-01-24,459405,74.437174928
2019-01-25,485289,84.99111890199998
2019-01-26,472950,71.635616501
2019-01-27,377864,67.61901801299999
2019-01-28,391601,104.90872532899999
2019-01-29,422978,76.27604522799999
2019-01-30,450389,69.206212085
2019-01-31,461422,79.160589621
2019-02-01,494858,73.836267706
2019-02-02,463139,69.492528572
2019-02-03,381111,88.548167815
2019-02-04,384043,73.19890501500001
2019-02-05,414000,68.678147853
2019-02-06,456603,68.924374121
2019-02-07,452593,71.305263592
2019-02-08,481607,81.94600424000001
2019-02-09,484394,80.305569698
2019-02-10,381916,90.37361989200001
2019-02-11,386372,82.501867281
2019-02-12,390534,97.55888018
2019-02-13,438645,82.596312539
2019-02-14,448053,69.890699314
2019-02-15,430496,77.460335837
2019-02-16,421556,72.450954787
2019-02-17,371923,76.450778026
2019-02-18,326439,78.086744988
2019-02-19,389105,84.551156707
2019-02-20,398725,72.431630393
2019-02-21,417527,88.09112719799998
2019-02-22,443137,83.75144498
2019-02-23,444022,86.733644556
2019-02-24,360535,80.73286256
2019-02-25,386407,82.513531602
2019-02-26,430460,73.23396076099999
2019-02-27,443995,72.14723901
2019-02-28,459387,76.93060856299999
2019-03-01,470803,96.382478354
2019-03-02,437574,78.041569099
2019-03-03,382425,73.722041262
2019-03-04,343390,98.607522534
2019-03-05,439459,76.82308047999999
2019-03-06,468190,73.257728229
2019-03-07,477456,81.87984738200001
2019-03-08,473271,84.504161696
2019-03-09,475575,74.023218614
2019-03-10,392081,67.110707545
2019-03-11,386760,93.39479764299999
2019-03-12,436655,76.32805221799998
2019-03-13,441700,82.03430385200001
2019-03-14,455612,78.34773461200001
2019-03-15,473377,68.255601447
2019-03-16,471619,67.327510561
2019-03-17,388379,93.247474548
2019-03-18,365449,74.251775409
2019-03-19,391160,87.238561753
2019-03-20,410652,85.63254869699999
2019-03-21,450362,80.183562985
2019-03-22,450582,83.078433372
2019-03-23,444682,80.552355259
2019-03-24,361388,104.814961794
2019-03-25,350358,95.10954102699999
2019-03-26,393023,77.978607987
2019-03-27,410949,79.73335569
2019-03-28,427296,70.768227896
2019-03-29,426874,72.369821965
2019-03-30,438233,65.943232587
2019-03-31,384204,76.87822506399999
2019-04-01,380677,76.211047622
2019-04-02,419928,75.935726961
2019-04-03,428235,77.520504766
2019-04-04,452932,68.136938602
2019-04-05,483793,76.66762600999999
2019-04-06,456235,68.08732142
2019-04-07,383182,66.394826075
2019-04-08,373046,78.837723686
2019-04-09,421887,64.347465751
2019-04-10,423357,64.717582112
2019-04-11,445109,68.547384964
2019-04-12,462013,64.269435698
2019-04-13,454517,70.031031434
2019-04-14,387599,65.09354161600001
2019-04-15,408465,72.445390629
2019-04-16,416988,86.591545008
2019-04-17,434319,69.194072221
2019-04-18,440305,78.555819232
2019-04-19,410800,60.736698837999995
2019-04-20,374399,57.709494367
2019-04-21,328018,67.37250802
2019-04-22,349409,72.53433739100001
2019-04-23,386973,59.503319384
2019-04-24,396804,70.375155544
2019-04-25,434979,69.269675592
2019-04-26,419284,70.588869472
2019-04-27,437690,63.109902006000006
2019-04-28,380179,74.31587610700001
2019-04-29,368676,74.357666344
2019-04-30,410432,86.91224013000001
2019-05-01,435397,98.232874047
2019-05-02,451129,63.552671196
2019-05-03,454979,67.646515207
2019-05-04,460405,66.067399416
2019-05-05,402305,64.90827235
2019-05-06,369863,72.271623159
2019-05-07,407667,91.178379564
2019-05-08,415761,88.30908904400002
2019-05-09,437730,67.225346325
2019-05-10,435361,77.078917235
2019-05-11,436534,64.997158029
2019-05-12,385942,72.801004206
2019-05-13,389841,62.681109148999994
2019-05-14,420212,73.612752168
2019-05-15,416763,67.66499853100001
2019-05-16,426528,67.400992636
2019-05-17,446568,75.026647091
2019-05-18,445675,91.54635498600001
2019-05-19,380114,67.528799687
2019-05-20,387765,63.085413984
2019-05-21,413052,92.030298292
2019-05-22,425253,68.648360183
2019-05-23,419703,109.15911564700001
2019-05-24,381189,86.092772952
2019-05-25,329620,70.375770762
2019-05-26,293460,66.475611564
2019-05-27,254049,85.007020947
2019-05-28,365231,86.761937528
2019-05-29,400082,69.769960552
2019-05-30,418593,66.002522365
2019-05-31,426556,69.57363387299999
2019-06-01,423636,57.950866856999994
2019-06-02,359851,71.908356296
2019-06-03,371202,73.205963906
2019-06-04,354568,61.320767146
2019-06-05,407637,67.439936827
2019-06-06,426333,68.052596463
2019-06-07,415492,65.384428437
2019-06-08,399840,64.143471592
2019-06-09,328415,97.568002181
2019-06-10,361114,76.422656757
2019-06-11,389222,68.703615959
2019-06-12,407764,69.17539106199999
2019-06-13,427777,53.98506786899999
2019-06-14,400758,84.655633462
2019-06-15,385333,75.79837876500001
2019-06-16,324074,69.362268615
2019-06-17,350606,68.62735028099999
2019-06-18,392418,64.11493092399999
2019-06-19,400081,70.906704632
2019-06-20,412753,90.296261661
2019-06-21,412303,91.170745848
2019-06-22,383795,62.92739226799999
2019-06-23,344712,63.90554372
2019-06-24,354010,74.442938105
2019-06-25,389497,65.856886164
2019-06-26,401515,69.75707647600001
2019-06-27,409013,72.52460890399999
2019-06-28,399726,83.532857046
2019-06-29,374735,68.928358705
2019-06-30,291102,71.54557455700001
2019-07-01,316398,76.421083469
2019-07-02,324236,94.07263823
2019-07-03,300104,76.699430314
2019-07-04,216803,81.839815767
2019-07-05,250114,76.69825609
2019-07-06,272211,84.003781027
2019-07-07,264415,74.23291694299999
2019-07-08,307880,73.989184172
2019-07-09,349156,86.25328033400001
2019-07-10,377722,69.648727833
2019-07-11,389240,82.201623552
2019-07-12,359803,85.561599788
2019-07-13,368500,93.588203991
2019-07-14,304638,76.78896507900001
2019-07-15,324156,93.465676587
2019-07-16,371461,82.01210481199999
2019-07-17,401016,75.861066779
2019-07-18,380986,84.209314966
2019-07-19,396922,71.576947953
2019-07-20,345969,75.91904262199999
2019-07-21,309300,103.40896558899999
2019-07-22,346751,84.90598859400001
2019-07-23,359950,80.45874173800001
2019-07-24,371814,72.194555749
2019-07-25,382419,76.380036888
2019-07-26,358598,74.90224043500001
2019-07-27,339079,100.74452010499999
2019-07-28,301974,84.84903665499999
